연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,광역지역,세부지역
LNG,인천공항ST#1,33.0,2025-07-27,9:00,2025-07-27,18:00,인천,인천광역시 중구(인천광역시)
LNG,인천공항ST#1,33.0,2025-10-10,9:00,2025-10-22,0:00,인천,인천광역시 중구(인천광역시)
LNG,인천공항ST#1,33.0,2025-10-29,9:00,2025-11-02,0:00,인천,인천광역시 중구(인천광역시)
LNG,인천공항ST#1,33.0,2025-12-13,9:00,2025-12-14,0:00,인천,인천광역시 중구(인천광역시)
LNG,일산GT#1,100.0,2025-05-07,0:00,2025-05-28,0:00,경기,경기도 고양시
LNG,일산GT#1,100.0,2025-06-09,0:00,2025-06-14,0:00,경기,경기도 고양시
LNG,일산GT#1,100.0,2025-12-27,0:00,2025-12-30,0:00,경기,경기도 고양시
LNG,일산GT#2,100.0,2025-05-07,0:00,2025-05-28,0:00,경기,경기도 고양시
LNG,일산GT#2,100.0,2025-06-09,0:00,2025-06-14,0:00,경기,경기도 고양시
LNG,일산GT#2,100.0,2025-09-23,0:00,2025-09-27,0:00,경기,경기도 고양시
LNG,일산GT#2,100.0,2025-12-27,0:00,2025-12-30,0:00,경기,경기도 고양시
LNG,일산GT#3,100.0,2025-05-07,0:00,2025-05-28,0:00,경기,경기도 고양시
LNG,일산GT#3,100.0,2025-06-09,0:00,2025-06-14,0:00,경기,경기도 고양시
LNG,일산GT#3,100.0,2025-12-27,0:00,2025-12-30,0:00,경기,경기도 고양시
LNG,일산GT#4,100.0,2025-05-07,0:00,2025-06-14,0:00,경기,경기도 고양시
LNG,일산GT#4,100.0,2025-10-23,0:00,2025-11-23,0:00,경기,경기도 고양시
LNG,일산GT#4,100.0,2025-12-27,0:00,2025-12-30,0:00,경기,경기도 고양시
LNG,일산GT#5,100.0,2025-04-07,0:00,2025-04-26,0:00,경기,경기도 고양시
LNG,일산GT#5,100.0,2025-06-04,0:00,2025-06-06,18:00,경기,경기도 고양시
LNG,일산GT#5,100.0,2025-10-14,0:00,2025-10-18,0:00,경기,경기도 고양시
LNG,일산GT#5,100.0,2025-10-23,0:00,2025-10-27,0:00,경기,경기도 고양시
LNG,일산GT#5,100.0,2025-11-15,0:00,2025-11-15,22:00,경기,경기도 고양시
LNG,일산GT#5,100.0,2025-12-20,0:00,2025-12-23,0:00,경기,경기도 고양시
LNG,일산GT#6,100.0,2025-04-07,0:00,2025-04-26,0:00,경기,경기도 고양시
LNG,일산GT#6,100.0,2025-06-04,0:00,2025-06-06,18:00,경기,경기도 고양시
LNG,일산GT#6,100.0,2025-10-23,0:00,2025-10-27,0:00,경기,경기도 고양시
LNG,일산GT#6,100.0,2025-11-15,0:00,2025-11-15,22:00,경기,경기도 고양시
LNG,일산GT#6,100.0,2025-12-20,0:00,2025-12-23,0:00,경기,경기도 고양시
LNG,일산ST#1,200.0,2025-05-07,0:00,2025-05-28,0:00,경기,경기도 고양시
LNG,일산ST#1,200.0,2025-06-09,0:00,2025-06-14,0:00,경기,경기도 고양시
LNG,일산ST#1,200.0,2025-12-27,0:00,2025-12-30,0:00,경기,경기도 고양시
LNG,일산ST#2,100.0,2025-04-07,0:00,2025-04-26,0:00,경기,경기도 고양시
LNG,일산ST#2,100.0,2025-06-04,0:00,2025-06-06,18:00,경기,경기도 고양시
LNG,일산ST#2,100.0,2025-10-23,0:00,2025-10-27,0:00,경기,경기도 고양시
LNG,일산ST#2,100.0,2025-11-15,0:00,2025-11-15,22:00,경기,경기도 고양시
LNG,일산ST#2,100.0,2025-12-20,0:00,2025-12-23,0:00,경기,경기도 고양시
수력,임하#1,25.0,2025-03-17,0:00,2025-03-28,23:59,경북,경상북도 안동시
수력,임하#1,25.0,2025-04-25,9:00,2025-04-25,18:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-04-30,9:00,2025-04-30,18:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-05-20,9:00,2025-05-20,18:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-05-21,9:00,2025-05-21,18:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-05-22,9:00,2025-05-22,18:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-05-23,9:00,2025-05-23,18:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-05-29,9:00,2025-05-29,20:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-06-04,9:00,2025-06-04,20:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-06-16,9:00,2025-06-16,18:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-06-17,9:00,2025-06-17,18:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-06-18,9:00,2025-06-18,18:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-06-19,9:00,2025-06-19,18:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-10-13,9:00,2025-10-24,18:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-10-27,17:00,2025-10-27,18:00,경북,경상북도 안동시
수력,임하#1,25.0,2025-12-01,9:00,2025-12-01,18:00,경북,경상북도 안동시
수력,임하#2,25.0,2025-04-21,10:00,2025-04-21,11:00,경북,경상북도 안동시
수력,임하#2,25.0,2025-04-25,9:00,2025-04-25,18:00,경북,경상북도 안동시
수력,임하#2,25.0,2025-04-30,9:00,2025-04-30,18:00,경북,경상북도 안동시
수력,임하#2,25.0,2025-05-20,9:00,2025-05-23,18:00,경북,경상북도 안동시
수력,임하#2,25.0,2025-05-29,9:00,2025-05-29,20:00,경북,경상북도 안동시
수력,임하#2,25.0,2025-06-04,9:00,2025-06-04,20:00,경북,경상북도 안동시
수력,임하#2,25.0,2025-06-16,9:00,2025-06-19,18:00,경북,경상북도 안동시
수력,임하#2,25.0,2025-11-04,9:00,2025-11-05,18:00,경북,경상북도 안동시
수력,임하#2,25.0,2025-12-01,9:00,2025-12-01,18:00,경북,경상북도 안동시
바이오중유,제주기력#2,75.0,2025-04-16,0:00,2025-07-24,5:00,,
바이오중유,제주기력#2,75.0,2025-10-28,0:00,2025-11-06,0:00,,
바이오중유,제주기력#3,75.0,2025-02-04,0:00,2025-02-11,0:00,,
바이오중유,제주기력#3,75.0,2025-04-19,0:00,2025-04-30,0:00,,
바이오중유,제주내연#1,40.0,2025-06-24,0:00,2025-06-28,22:00,제주,제주특별자치도 제주시
바이오중유,제주내연#1,40.0,2025-10-27,0:00,2025-11-15,0:00,제주,제주특별자치도 제주시
바이오중유,제주내연#2,40.0,2025-03-17,0:00,2025-03-21,0:00,제주,제주특별자치도 제주시
바이오중유,제주내연#2,40.0,2025-04-06,0:00,2025-04-19,0:00,제주,제주특별자치도 제주시
바이오중유,제주내연#2,40.0,2025-06-17,0:00,2025-06-21,0:00,제주,제주특별자치도 제주시
바이오중유,제주내연#2,40.0,2025-12-02,9:00,2025-12-09,0:00,제주,제주특별자치도 제주시
LNG,제주복합GT#1,71.9,2024-12-07,0:00,2025-01-17,0:00,,
LNG,제주복합GT#1,71.9,2025-03-21,0:00,2025-03-25,0:00,,
LNG,제주복합GT#1,71.9,2025-05-17,0:00,2025-05-23,2:00,,
LNG,제주복합GT#1,71.9,2025-09-24,0:00,2025-10-01,0:00,,
LNG,제주복합GT#2,71.9,2025-02-18,0:00,2025-03-28,0:00,,
LNG,제주복합GT#2,71.9,2025-04-07,0:00,2025-04-14,0:00,,
LNG,제주복합GT#2,71.9,2025-06-19,0:00,2025-06-24,0:00,,
LNG,제주복합GT#2,71.9,2025-08-23,0:00,2025-08-25,6:00,,
LNG,제주복합GT#2,71.9,2025-10-12,0:00,2025-11-17,0:00,,
LNG,제주복합GT#2,71.9,2025-12-10,14:00,2026-01-04,0:00,,
LNG,제주복합ST#1,42.5,2024-12-07,0:00,2025-01-17,0:00,,
LNG,제주복합ST#1,42.5,2025-03-21,0:00,2025-03-25,0:00,,
LNG,제주복합ST#1,42.5,2025-05-17,0:00,2025-05-23,2:00,,
LNG,제주복합ST#1,42.5,2025-09-24,0:00,2025-10-01,0:00,,
LNG,제주복합ST#2,42.5,2025-02-18,0:00,2025-03-28,0:00,,
LNG,제주복합ST#2,42.5,2025-04-07,0:00,2025-04-14,0:00,,
LNG,제주복합ST#2,42.5,2025-06-19,0:00,2025-06-24,0:00,,
LNG,제주복합ST#2,42.5,2025-08-23,0:00,2025-08-25,6:00,,
LNG,제주복합ST#2,42.5,2025-10-12,0:00,2025-11-17,0:00,,
LNG,제주복합ST#2,42.5,2025-12-10,14:00,2026-01-04,0:00,,
수력,주암#1,11.3,2025-04-07,13:00,2025-04-07,18:00,전남,전라남도 순천시
수력,주암#1,11.3,2025-04-08,10:00,2025-04-08,17:00,전남,전라남도 순천시
수력,주암#1,11.3,2025-04-09,11:00,2025-04-09,15:00,전남,전라남도 순천시
수력,주암#1,11.3,2025-04-10,11:00,2025-04-10,15:00,전남,전라남도 순천시
수력,주암#1,11.3,2025-05-19,12:00,2025-05-19,15:00,전남,전라남도 순천시
수력,주암#1,11.3,2025-05-22,9:00,2025-05-22,11:00,전남,전라남도 순천시
수력,주암#1,11.3,2025-08-04,9:00,2025-08-04,15:00,전남,전라남도 순천시
수력,주암#1,11.3,2025-10-13,9:00,2025-10-31,18:00,전남,전라남도 순천시
수력,주암#1,11.3,2025-11-10,12:00,2025-11-10,15:00,전남,전라남도 순천시
수력,주암#1,11.3,2025-12-02,10:00,2025-12-02,17:00,전남,전라남도 순천시
수력,주암#2,11.3,2024-12-30,9:00,2024-12-30,18:00,전남,전라남도 순천시
수력,주암#2,11.3,2025-04-09,11:00,2025-04-09,15:00,전남,전라남도 순천시
수력,주암#2,11.3,2025-04-10,11:00,2025-04-10,15:00,전남,전라남도 순천시
수력,주암#2,11.3,2025-05-19,12:00,2025-05-19,15:00,전남,전라남도 순천시
수력,주암#2,11.3,2025-05-22,9:00,2025-05-22,11:00,전남,전라남도 순천시
수력,주암#2,11.3,2025-08-04,9:00,2025-08-04,15:00,전남,전라남도 순천시
수력,주암#2,11.3,2025-08-05,9:00,2025-08-05,15:00,전남,전라남도 순천시
수력,주암#2,11.3,2025-11-10,12:00,2025-11-10,15:00,전남,전라남도 순천시
수력,주암#2,11.3,2025-12-01,10:00,2025-12-01,17:00,전남,전라남도 순천시
수력,주암#2,11.3,2025-12-02,10:00,2025-12-02,17:00,전남,전라남도 순천시
양수,청송#1,300.0,2025-01-13,7:00,2025-01-13,9:00,경북,경상북도 청송군
양수,청송#1,300.0,2025-01-15,18:00,2025-01-15,20:00,경북,경상북도 청송군
양수,청송#1,300.0,2025-02-04,22:00,2025-02-06,0:00,경북,경상북도 청송군
양수,청송#1,300.0,2025-04-21,15:00,2025-04-21,19:00,경북,경상북도 청송군
양수,청송#1,300.0,2025-05-19,7:00,2025-05-24,0:00,경북,경상북도 청송군
양수,청송#1,300.0,2025-05-26,8:00,2025-05-30,21:00,경북,경상북도 청송군
양수,청송#1,300.0,2025-06-02,0:00,2027-02-01,0:00,경북,경상북도 청송군
양수,청송#2,300.0,2025-01-13,7:00,2025-01-15,20:00,경북,경상북도 청송군
양수,청송#2,300.0,2025-02-04,22:00,2025-02-06,0:00,경북,경상북도 청송군
양수,청송#2,300.0,2025-02-24,9:00,2025-02-25,18:00,경북,경상북도 청송군
양수,청송#2,300.0,2025-05-19,7:00,2025-05-19,9:00,경북,경상북도 청송군
양수,청송#2,300.0,2025-05-22,7:00,2025-05-22,9:00,경북,경상북도 청송군
양수,청송#2,300.0,2025-05-23,22:00,2025-05-24,0:00,경북,경상북도 청송군
양수,청송#2,300.0,2025-05-26,8:00,2025-05-26,20:00,경북,경상북도 청송군
양수,청송#2,300.0,2025-05-27,8:00,2025-05-27,20:00,경북,경상북도 청송군
양수,청송#2,300.0,2025-05-28,7:00,2025-05-28,21:00,경북,경상북도 청송군
양수,청송#2,300.0,2025-05-29,7:00,2025-05-29,21:00,경북,경상북도 청송군
양수,청송#2,300.0,2025-05-30,6:00,2025-05-30,21:00,경북,경상북도 청송군
양수,청송#2,300.0,2025-06-02,0:00,2027-04-01,0:00,경북,경상북도 청송군
LNG,청주GT#1,166.7,2025-02-19,0:00,2025-02-27,0:00,충북,충청북도 청주시
LNG,청주GT#1,166.7,2025-06-06,0:00,2025-06-07,0:00,충북,충청북도 청주시
LNG,청주GT#1,166.7,2025-06-21,0:00,2025-06-26,0:00,충북,충청북도 청주시
LNG,청주GT#1,166.7,2025-09-20,0:00,2025-09-26,0:00,충북,충청북도 청주시
LNG,청주GT#1,166.7,2025-10-25,0:00,2025-10-28,0:00,충북,충청북도 청주시
LNG,청주GT#1,166.7,2025-11-16,0:00,2025-11-21,0:00,충북,충청북도 청주시
LNG,청주GT#1,166.7,2025-11-29,0:00,2025-12-04,0:00,충북,충청북도 청주시
LNG,청주ST#1,103.3,2025-02-19,0:00,2025-02-27,0:00,충북,충청북도 청주시
LNG,청주ST#1,103.3,2025-06-06,0:00,2025-06-07,0:00,충북,충청북도 청주시
LNG,청주ST#1,103.3,2025-06-21,0:00,2025-06-26,0:00,충북,충청북도 청주시
LNG,청주ST#1,103.3,2025-09-20,0:00,2025-09-26,0:00,충북,충청북도 청주시
LNG,청주ST#1,103.3,2025-10-25,0:00,2025-10-28,0:00,충북,충청북도 청주시
LNG,청주ST#1,103.3,2025-11-16,0:00,2025-11-21,0:00,충북,충청북도 청주시
LNG,청주ST#1,103.3,2025-11-29,0:00,2025-12-04,0:00,충북,충청북도 청주시
수력,청평수력#1,19.8,2025-01-16,9:00,2025-01-16,17:00,경기,경기도 가평군
수력,청평수력#1,19.8,2025-01-17,9:00,2025-01-17,17:00,경기,경기도 가평군
수력,청평수력#1,19.8,2025-05-26,9:00,2025-05-26,18:00,경기,경기도 가평군
수력,청평수력#1,19.8,2025-11-18,9:00,2025-11-18,18:00,경기,경기도 가평군
수력,청평수력#1,19.8,2025-12-15,9:00,2025-12-17,20:00,경기,경기도 가평군
수력,청평수력#2,19.8,2025-01-16,9:00,2025-01-16,17:00,경기,경기도 가평군
수력,청평수력#2,19.8,2025-01-17,9:00,2025-01-17,17:00,경기,경기도 가평군
수력,청평수력#2,19.8,2025-05-19,9:00,2025-05-19,18:00,경기,경기도 가평군
수력,청평수력#2,19.8,2025-08-19,13:00,2025-08-19,15:00,경기,경기도 가평군
수력,청평수력#2,19.8,2025-10-13,9:00,2025-11-21,18:00,경기,경기도 가평군
수력,청평수력#2,19.8,2025-11-27,9:00,2025-11-28,20:00,경기,경기도 가평군
수력,청평수력#2,19.8,2025-12-03,9:00,2025-12-05,20:00,경기,경기도 가평군
수력,청평수력#2,19.8,2025-12-15,9:00,2025-12-15,13:00,경기,경기도 가평군
수력,청평수력#3,40.5,2025-01-16,9:00,2025-01-16,17:00,경기,경기도 가평군
수력,청평수력#3,40.5,2025-01-17,9:00,2025-01-17,17:00,경기,경기도 가평군
수력,청평수력#3,40.5,2025-05-26,9:00,2025-05-26,18:00,경기,경기도 가평군
수력,청평수력#3,40.5,2025-05-27,9:00,2025-05-28,18:00,경기,경기도 가평군
수력,청평수력#3,40.5,2025-10-13,9:00,2025-10-15,18:00,경기,경기도 가평군
수력,청평수력#3,40.5,2025-10-20,9:00,2025-10-22,18:00,경기,경기도 가평군
수력,청평수력#3,40.5,2025-11-18,9:00,2025-11-18,18:00,경기,경기도 가평군
수력,청평수력#3,40.5,2025-12-15,9:00,2025-12-15,13:00,경기,경기도 가평군
수력,청평수력#4,60.0,2025-01-16,0:00,2025-01-16,17:00,경기,경기도 가평군
수력,청평수력#4,60.0,2025-01-17,9:00,2025-01-17,17:00,경기,경기도 가평군
수력,청평수력#4,60.0,2025-02-27,14:00,2025-02-27,16:00,경기,경기도 가평군
수력,청평수력#4,60.0,2025-06-12,9:00,2025-06-12,11:00,경기,경기도 가평군
수력,청평수력#4,60.0,2025-06-12,15:00,2025-06-12,18:00,경기,경기도 가평군
수력,청평수력#4,60.0,2025-06-13,9:00,2025-06-13,11:00,경기,경기도 가평군
수력,청평수력#4,60.0,2025-06-13,15:00,2025-06-13,18:00,경기,경기도 가평군
수력,청평수력#4,60.0,2025-10-23,14:00,2025-10-23,16:00,경기,경기도 가평군
수력,청평수력#4,60.0,2025-11-06,14:00,2025-11-06,16:00,경기,경기도 가평군
수력,청평수력#4,60.0,2025-12-09,9:00,2025-12-09,18:00,경기,경기도 가평군
양수,청평양수#1,200.0,2025-01-03,13:00,2025-01-03,15:00,경기,경기도 가평군
양수,청평양수#1,200.0,2025-02-03,9:00,2025-03-01,0:00,경기,경기도 가평군
양수,청평양수#1,200.0,2025-03-12,14:00,2025-03-12,16:00,경기,경기도 가평군
양수,청평양수#1,200.0,2025-03-26,9:00,2025-03-26,11:00,경기,경기도 가평군
양수,청평양수#1,200.0,2025-06-17,9:00,2025-06-22,0:00,경기,경기도 가평군
양수,청평양수#1,200.0,2025-07-26,9:00,2025-07-27,0:00,경기,경기도 가평군
양수,청평양수#1,200.0,2025-12-18,9:00,2025-12-25,0:00,경기,경기도 가평군
양수,청평양수#2,200.0,2025-02-03,9:00,2025-03-01,0:00,경기,경기도 가평군
양수,청평양수#2,200.0,2025-03-12,14:00,2025-03-12,16:00,경기,경기도 가평군
양수,청평양수#2,200.0,2025-06-17,9:00,2025-06-20,0:00,경기,경기도 가평군
양수,청평양수#2,200.0,2025-07-26,9:00,2025-07-27,0:00,경기,경기도 가평군
수력,춘천#1,31.1,2024-12-31,9:00,2024-12-31,11:00,강원,강원도 춘천시
수력,춘천#1,31.1,2025-03-24,9:00,2025-07-12,0:00,강원,강원도 춘천시
수력,춘천#1,31.1,2025-07-16,9:00,2025-07-18,18:00,강원,강원도 춘천시
수력,춘천#1,31.1,2025-07-23,0:00,2025-07-31,0:00,강원,강원도 춘천시
수력,춘천#1,31.1,2025-10-18,0:00,2025-10-21,0:00,강원,강원도 춘천시
수력,춘천#1,31.1,2025-11-01,0:00,2025-11-04,4:00,강원,강원도 춘천시
수력,춘천#1,31.1,2025-11-11,9:00,2025-11-12,20:00,강원,강원도 춘천시
수력,춘천#1,31.1,2025-11-20,9:00,2025-11-21,20:00,강원,강원도 춘천시
수력,춘천#2,31.1,2024-12-31,9:00,2024-12-31,11:00,강원,강원도 춘천시
수력,춘천#2,31.1,2025-03-24,9:00,2025-03-24,12:00,강원,강원도 춘천시
수력,춘천#2,31.1,2025-03-25,9:00,2025-03-25,18:00,강원,강원도 춘천시
수력,춘천#2,31.1,2025-04-21,9:00,2025-04-25,18:00,강원,강원도 춘천시
수력,춘천#2,31.1,2025-05-14,9:00,2025-05-14,18:00,강원,강원도 춘천시
수력,춘천#2,31.1,2025-05-15,9:00,2025-05-15,18:00,강원,강원도 춘천시
수력,춘천#2,31.1,2025-05-16,9:00,2025-05-16,18:00,강원,강원도 춘천시
수력,춘천#2,31.1,2025-10-18,0:00,2025-10-21,0:00,강원,강원도 춘천시
수력,춘천#2,31.1,2025-11-01,0:00,2025-11-04,4:00,강원,강원도 춘천시
수력,춘천#2,31.1,2025-11-11,9:00,2025-11-12,20:00,강원,강원도 춘천시
수력,춘천#2,31.1,2025-11-13,9:00,2025-11-25,0:00,강원,강원도 춘천시
LNG,춘천GT#1,287.8,2025-05-07,0:00,2025-05-24,0:00,강원,강원도 춘천시
LNG,춘천ST#1,143.4,2025-05-07,0:00,2025-05-24,0:00,강원,강원도 춘천시
수력,충주#1,100.0,2025-01-06,9:00,2025-02-10,9:00,충북,충청북도 충주시
수력,충주#1,100.0,2025-04-14,9:00,2025-04-28,18:00,충북,충청북도 충주시
수력,충주#1,100.0,2025-05-19,13:00,2025-05-19,18:00,충북,충청북도 충주시
수력,충주#1,100.0,2025-05-20,9:00,2025-05-20,18:00,충북,충청북도 충주시
수력,충주#1,100.0,2025-05-21,9:00,2025-05-21,15:00,충북,충청북도 충주시
수력,충주#1,100.0,2025-05-29,9:00,2025-05-29,14:00,충북,충청북도 충주시
수력,충주#1,100.0,2025-06-10,9:00,2025-06-10,13:00,충북,충청북도 충주시
수력,충주#1,100.0,2025-07-29,9:00,2025-07-29,15:00,충북,충청북도 충주시
수력,충주#1,100.0,2025-11-10,13:00,2025-11-10,16:00,충북,충청북도 충주시
수력,충주#1,100.0,2025-11-17,9:00,2025-11-17,14:00,충북,충청북도 충주시
수력,충주#2,100.0,2025-02-03,9:00,2025-02-26,18:00,충북,충청북도 충주시
수력,충주#2,100.0,2025-05-07,9:00,2025-05-07,18:00,충북,충청북도 충주시
수력,충주#2,100.0,2025-06-11,9:00,2025-06-11,13:00,충북,충청북도 충주시
수력,충주#2,100.0,2025-07-30,9:00,2025-07-30,15:00,충북,충청북도 충주시
수력,충주#2,100.0,2025-09-01,9:00,2025-09-01,15:00,충북,충청북도 충주시
수력,충주#2,100.0,2025-09-02,9:00,2025-09-02,12:00,충북,충청북도 충주시
수력,충주#2,100.0,2025-11-10,13:00,2025-11-10,16:00,충북,충청북도 충주시
수력,충주#2,100.0,2025-11-17,14:00,2025-11-17,18:00,충북,충청북도 충주시
수력,충주#3,100.0,2025-02-26,9:00,2025-03-17,18:00,충북,충청북도 충주시
수력,충주#3,100.0,2025-05-08,9:00,2025-05-08,18:00,충북,충청북도 충주시
수력,충주#3,100.0,2025-05-29,14:00,2025-05-29,18:00,충북,충청북도 충주시
수력,충주#3,100.0,2025-05-30,9:00,2025-05-30,14:00,충북,충청북도 충주시
수력,충주#3,100.0,2025-06-12,9:00,2025-06-12,13:00,충북,충청북도 충주시
수력,충주#3,100.0,2025-07-31,9:00,2025-07-31,15:00,충북,충청북도 충주시
수력,충주#3,100.0,2025-09-02,12:00,2025-09-02,15:00,충북,충청북도 충주시
수력,충주#3,100.0,2025-09-03,9:00,2025-09-03,15:00,충북,충청북도 충주시
수력,충주#3,100.0,2025-11-06,9:00,2025-11-06,14:00,충북,충청북도 충주시
수력,충주#3,100.0,2025-11-10,13:00,2025-11-10,16:00,충북,충청북도 충주시
수력,충주#4,100.0,2025-03-17,9:00,2025-04-04,18:00,충북,충청북도 충주시
수력,충주#4,100.0,2025-05-09,9:00,2025-05-09,18:00,충북,충청북도 충주시
수력,충주#4,100.0,2025-05-30,9:00,2025-05-30,14:00,충북,충청북도 충주시
수력,충주#4,100.0,2025-06-13,9:00,2025-06-13,13:00,충북,충청북도 충주시
